2020-03-30, 23:46:32, 138000000, 139000000, 1000000.00, 1, -11.46, -11.46
2020-03-30, 23:46:32, 139000000, 140000000, 1000000.00, 1, -11.90, -11.90
2020-03-30, 23:46:32, 140000000, 141000000, 1000000.00, 1, -12.14, -12.14
2020-03-30, 23:46:32, 141000000, 142000000, 1000000.00, 1, -12.07, -12.07
2020-03-30, 23:46:32, 142000000, 143000000, 1000000.00, 1, -12.94, -12.94
2020-03-30, 23:46:32, 143000000, 144000000, 1000000.00, 1, -10.84, -10.84
2020-03-30, 23:46:32, 144000000, 145000000, 1000000.00, 1, -10.83, -10.83
2020-03-30, 23:46:32, 145000000, 146000000, 1000000.00, 1, -12.50, -12.50
2020-03-30, 23:46:32, 146000000, 147000000, 1000000.00, 1, -12.89, -12.89
2020-03-30, 23:46:32, 147000000, 148000000, 1000000.00, 1, -12.86, -12.86
2020-03-30, 23:46:32, 148000000, 149000000, 1000000.00, 1, -2.22, -2.22
2020-03-30, 23:46:32, 149000000, 150000000, 1000000.00, 1, -12.32, -12.32
2020-03-30, 23:46:32, 150000000, 151000000, 1000000.00, 1, -13.22, -13.22
2020-03-30, 23:46:32, 151000000, 152000000, 1000000.00, 1, -13.30, -13.30
2020-03-30, 23:46:32, 152000000, 153000000, 1000000.00, 1, -13.51, -13.51
2020-03-30, 23:46:32, 153000000, 154000000, 1000000.00, 1, -12.89, -12.89
2020-03-30, 23:46:32, 154000000, 155000000, 1000000.00, 1, -13.57, -13.57
2020-03-30, 23:46:32, 155000000, 156000000, 1000000.00, 1, -13.52, -13.52
2020-03-30, 23:46:32, 156000000, 157000000, 1000000.00, 1, -13.76, -13.76
2020-03-30, 23:46:32, 157000000, 158000000, 1000000.00, 1, -13.50, -13.50
2020-03-30, 23:46:32, 158000000, 159000000, 1000000.00, 1, -13.84, -13.84
2020-03-30, 23:46:32, 159000000, 160000000, 1000000.00, 1, -13.77, -13.77
2020-03-30, 23:46:32, 160000000, 161000000, 1000000.00, 1, -13.76, -13.76
2020-03-30, 23:46:32, 161000000, 162000000, 1000000.00, 1, -13.62, -13.62
2020-03-30, 23:46:32, 162000000, 163000000, 1000000.00, 1, -13.89, -13.89
2020-03-30, 23:46:32, 163000000, 164000000, 1000000.00, 1, -13.74, -13.74
2020-03-30, 23:46:32, 164000000, 165000000, 1000000.00, 1, -13.71, -13.71
2020-03-30, 23:46:32, 165000000, 166000000, 1000000.00, 1, -13.68, -13.68
2020-03-30, 23:46:32, 166000000, 167000000, 1000000.00, 1, -13.80, -13.80
2020-03-30, 23:46:32, 167000000, 168000000, 1000000.00, 1, -13.65, -13.65
2020-03-30, 23:46:32, 168000000, 169000000, 1000000.00, 1, -13.64, -13.64
2020-03-30, 23:46:32, 169000000, 170000000, 1000000.00, 1, -13.20, -13.20
2020-03-30, 23:46:32, 170000000, 171000000, 1000000.00, 1, -13.60, -13.60
2020-03-30, 23:46:32, 171000000, 172000000, 1000000.00, 1, -13.55, -13.55
2020-03-30, 23:46:32, 172000000, 173000000, 1000000.00, 1, -10.79, -10.79
2020-03-30, 23:46:32, 173000000, 174000000, 1000000.00, 1, -13.44, -13.44
2020-03-30, 23:46:32, 174000000, 175000000, 1000000.00, 1, -13.61, -13.61
2020-03-30, 23:46:32, 175000000, 176000000, 1000000.00, 1, -13.59, -13.59
2020-03-30, 23:46:32, 176000000, 177000000, 1000000.00, 1, -12.44, -12.44
2020-03-30, 23:46:32, 177000000, 178000000, 1000000.00, 1, -13.47, -13.47
2020-03-30, 23:46:32, 178000000, 179000000, 1000000.00, 1, -12.93, -12.93
2020-03-30, 23:46:32, 179000000, 180000000, 1000000.00, 1, -13.20, -13.20
2020-03-30, 23:46:32, 180000000, 181000000, 1000000.00, 1, -13.21, -13.21
2020-03-30, 23:46:32, 181000000, 182000000, 1000000.00, 1, -13.19, -13.19
2020-03-30, 23:46:32, 182000000, 183000000, 1000000.00, 1, -13.21, -13.21
2020-03-30, 23:46:32, 183000000, 184000000, 1000000.00, 1, -12.90, -12.90
2020-03-30, 23:46:32, 184000000, 185000000, 1000000.00, 1, -12.86, -12.86
2020-03-30, 23:46:32, 185000000, 186000000, 1000000.00, 1, -12.97, -12.97
